name,price,stock,description,isArchived
Product 666,320.33,175,Description du produit 666,false
Product 667,304.67,22,Description du produit 667,false
Product 668,214.86,116,Description du produit 668,false
Product 669,93.52,57,Description du produit 669,false
Product 670,33.92,16,Description du produit 670,false
Product 671,139.16,187,Description du produit 671,false
Product 672,243.26,186,Description du produit 672,false
Product 673,195.74,189,Description du produit 673,false
Product 674,330.42,198,Description du produit 674,false
Product 675,234.86,68,Description du produit 675,false
Product 676,382.9,76,Description du produit 676,false
Product 677,151.51,35,Description du produit 677,false
Product 678,427.28,34,Description du produit 678,false
Product 679,343.52,36,Description du produit 679,false
Product 680,84.30,7,Description du produit 680,false
Product 681,374.29,129,Description du produit 681,false
Product 682,212.72,108,Description du produit 682,false
Product 683,66.27,192,Description du produit 683,false
Product 684,166.17,0,Description du produit 684,false
Product 685,216.45,173,Description du produit 685,false
Product 686,423.9,126,Description du produit 686,false
Product 687,222.67,190,Description du produit 687,false
Product 688,234.56,88,Description du produit 688,false
Product 689,5.72,183,Description du produit 689,false
Product 690,52.94,85,Description du produit 690,false
Product 691,439.3,54,Description du produit 691,false
Product 692,169.49,87,Description du produit 692,false
Product 693,276.55,52,Description du produit 693,false
Product 694,458.42,101,Description du produit 694,false
Product 695,390.78,31,Description du produit 695,false
Product 696,65.61,50,Description du produit 696,false
Product 697,168.32,42,Description du produit 697,false
Product 698,82.83,103,Description du produit 698,false
Product 699,65.67,163,Description du produit 699,false
Product 700,225.84,188,Description du produit 700,false
Product 701,193.30,184,Description du produit 701,false
Product 702,400.40,142,Description du produit 702,false
Product 703,242.64,35,Description du produit 703,false
Product 704,13.83,125,Description du produit 704,false
Product 705,72.22,69,Description du produit 705,false
Product 706,142.29,149,Description du produit 706,false
Product 707,102.38,13,Description du produit 707,false
Product 708,280.24,54,Description du produit 708,false
Product 709,30.41,90,Description du produit 709,false
Product 710,270.11,122,Description du produit 710,false
Product 711,339.47,93,Description du produit 711,false
Product 712,46.50,51,Description du produit 712,false
Product 713,334.73,45,Description du produit 713,false
Product 714,77.59,166,Description du produit 714,false
Product 715,350.12,28,Description du produit 715,false
Product 716,334.81,180,Description du produit 716,false
Product 717,250.37,152,Description du produit 717,false
Product 718,28.38,23,Description du produit 718,false
Product 719,447.13,87,Description du produit 719,false
Product 720,86.5,84,Description du produit 720,false
Product 721,158.0,51,Description du produit 721,false
Product 722,485.24,60,Description du produit 722,false
Product 723,92.21,86,Description du produit 723,false
Product 724,200.34,46,Description du produit 724,false
Product 725,459.65,19,Description du produit 725,false
Product 726,219.87,175,Description du produit 726,false
Product 727,84.56,17,Description du produit 727,false
Product 728,38.76,139,Description du produit 728,false
Product 729,470.42,14,Description du produit 729,false
Product 730,57.55,152,Description du produit 730,false
Product 731,164.0,168,Description du produit 731,false
Product 732,298.87,18,Description du produit 732,false
Product 733,174.14,103,Description du produit 733,false
Product 734,381.25,155,Description du produit 734,false
Product 735,410.73,33,Description du produit 735,false
Product 736,255.59,55,Description du produit 736,false
Product 737,474.46,10,Description du produit 737,false
Product 738,230.82,184,Description du produit 738,false
Product 739,168.51,69,Description du produit 739,false
Product 740,455.48,175,Description du produit 740,false
Product 741,183.33,9,Description du produit 741,false
Product 742,298.25,134,Description du produit 742,false
Product 743,198.89,42,Description du produit 743,false
Product 744,433.36,171,Description du produit 744,false
Product 745,181.44,165,Description du produit 745,false
Product 746,414.46,133,Description du produit 746,false
Product 747,360.48,168,Description du produit 747,false
Product 748,226.18,177,Description du produit 748,false
Product 749,220.16,66,Description du produit 749,false
Product 750,257.76,93,Description du produit 750,false
Product 751,428.67,33,Description du produit 751,false
Product 752,25.12,40,Description du produit 752,false
Product 753,117.81,28,Description du produit 753,false
Product 754,180.52,83,Description du produit 754,false
Product 755,214.34,35,Description du produit 755,false
Product 756,58.93,149,Description du produit 756,false
Product 757,63.31,27,Description du produit 757,false
Product 758,402.77,30,Description du produit 758,false
Product 759,474.51,170,Description du produit 759,false
Product 760,183.22,174,Description du produit 760,false
Product 761,499.72,115,Description du produit 761,false
Product 762,303.5,110,Description du produit 762,false
Product 763,302.16,69,Description du produit 763,false
Product 764,177.34,16,Description du produit 764,false
Product 765,173.44,71,Description du produit 765,false
Product 766,322.25,35,Description du produit 766,false
Product 767,414.94,21,Description du produit 767,false
Product 768,349.46,73,Description du produit 768,false
Product 769,73.66,196,Description du produit 769,false
Product 770,347.52,28,Description du produit 770,false
Product 771,182.49,105,Description du produit 771,false
Product 772,201.78,185,Description du produit 772,false
Product 773,52.66,35,Description du produit 773,false
Product 774,383.85,126,Description du produit 774,false
Product 775,291.78,81,Description du produit 775,false
Product 776,249.12,133,Description du produit 776,false
Product 777,403.27,156,Description du produit 777,false
Product 778,133.2,64,Description du produit 778,false
Product 779,242.86,159,Description du produit 779,false
Product 780,44.27,55,Description du produit 780,false
Product 781,11.23,32,Description du produit 781,false
Product 782,75.23,137,Description du produit 782,false
Product 783,103.64,3,Description du produit 783,false
Product 784,273.34,106,Description du produit 784,false
Product 785,131.35,27,Description du produit 785,false
Product 786,44.17,150,Description du produit 786,false
Product 787,201.56,168,Description du produit 787,false
Product 788,38.16,52,Description du produit 788,false
Product 789,276.12,13,Description du produit 789,false
Product 790,289.93,75,Description du produit 790,false
Product 791,17.21,175,Description du produit 791,false
Product 792,443.97,103,Description du produit 792,false
Product 793,129.98,7,Description du produit 793,false
Product 794,97.89,164,Description du produit 794,false
Product 795,51.26,9,Description du produit 795,false
Product 796,77.41,84,Description du produit 796,false
Product 797,240.55,143,Description du produit 797,false
Product 798,227.15,152,Description du produit 798,false
Product 799,251.9,90,Description du produit 799,false
Product 800,307.2,48,Description du produit 800,false
Product 801,461.94,81,Description du produit 801,false
Product 802,390.28,83,Description du produit 802,false
Product 803,330.50,39,Description du produit 803,false
Product 804,464.17,135,Description du produit 804,false
Product 805,491.94,149,Description du produit 805,false
Product 806,465.1,134,Description du produit 806,false
Product 807,356.40,68,Description du produit 807,false
Product 808,158.71,136,Description du produit 808,false
Product 809,252.42,191,Description du produit 809,false
Product 810,144.89,173,Description du produit 810,false
Product 811,195.61,157,Description du produit 811,false
Product 812,100.18,93,Description du produit 812,false
Product 813,36.69,106,Description du produit 813,false
Product 814,223.45,165,Description du produit 814,false
Product 815,205.80,37,Description du produit 815,false
Product 816,216.68,20,Description du produit 816,false
Product 817,250.45,131,Description du produit 817,false
Product 818,359.54,6,Description du produit 818,false
Product 819,476.93,36,Description du produit 819,false
Product 820,200.14,183,Description du produit 820,false
